TIME,TOTAL_PRECIPITATION,HUMIDITY,SURFACE_PRESSURE,SEA_LEVEL_PRESSURE,TEMPERATURE,VISIBILITY,WIND_U_COMPONENT,WIND_V_COMPONENT,WIND_U_COMPONENT_2,WIND_V_COMPONENT_2
20210104190000,0.0,76.46478,100918.81,100912.15,301.4864,25441.385,1.9003181,3.620242,1.7487478,3.4352226
20210104200000,0.890625,77.87143,100840.81,100841.266,301.25006,25159.51,3.614273,3.3570213,3.4270878,3.1502047
20210104210000,0.8125,78.53504,100787.69,100779.1,301.04517,25011.258,3.0673656,2.9414005,2.8867607,2.8133612
20210104220000,0.015625,78.79712,100739.02,100737.75,300.97394,24945.645,2.6185532,3.1867104,2.4862118,3.0230055
20210104230000,0.015625,76.819305,100734.27,100736.93,301.1176,25375.064,1.931242,3.3139,1.869072,3.1309805
20210105000000,0.015625,74.289795,100765.9,100771.22,301.38525,25855.559,1.1976719,4.673376,1.1147232,4.33809
20210105010000,0.0,71.49553,100863.52,100863.8,301.69635,26305.559,0.80695724,4.639202,0.77588844,4.352832
20210105020000,0.0,70.37242,100951.9,100960.7,301.76794,26464.0,1.4179668,4.1037903,1.3357925,3.8850393
20210105030000,0.0,70.61182,101047.52,101050.54,301.6997,26433.0,2.2438183,3.3005276,2.1569805,3.1725245
20210105040000,0.0,71.56709,101071.15,101062.445,301.54553,26291.5,2.509613,2.1165466,2.4434319,2.094469
20210105050000,0.0,72.728676,101051.07,101042.0,301.44287,26120.0,1.8373108,1.2581291,1.7766304,1.212615
20210105060000,0.0,71.52919,101002.445,100991.68,301.501,26303.0,1.0504913,0.5913887,1.0772133,0.58576965
20210105070000,0.0,72.587326,100971.695,100963.96,301.4074,26128.725,0.02963829,0.77897835,0.059336662,0.7764244
20210105080000,0.0,73.574646,100860.695,100861.45,301.30548,25966.0,0.3795948,0.7751045,0.37805653,0.7732668
20210105090000,0.0,74.187996,100776.07,100769.27,301.23535,25855.416,0.64687157,0.7829914,0.6238508,0.79861546
