TIME,TOTAL_PRECIPITATION,HUMIDITY,SURFACE_PRESSURE,SEA_LEVEL_PRESSURE,TEMPERATURE,VISIBILITY,WIND_U_COMPONENT,WIND_V_COMPONENT,WIND_U_COMPONENT_2,WIND_V_COMPONENT_2
20210104080000,0.0,73.21999,100722.19,100722.44,302.2042,26031.209,4.9913273,1.9985046,4.4917965,1.9093056
20210104090000,0.0,73.76318,100671.19,100675.77,302.12445,25944.264,2.7082272,2.7667484,2.4586735,2.7231693
20210104100000,1.78125,75.903366,100682.31,100686.05,301.58707,25559.744,0.29886532,3.5266438,0.15845203,3.4025927
20210104110000,0.46875,76.791664,100772.31,100766.5,301.522,25385.408,0.94641113,2.924982,0.95604324,2.8008862
20210104120000,0.0,74.98622,100783.72,100793.625,302.27124,25725.07,3.56958,2.7127495,3.3157835,2.511138
20210104130000,2.90625,74.72676,100869.81,100876.6,302.06274,25763.564,2.0123405,1.0673428,1.7739258,0.94214344
20210104140000,0.03125,74.30238,100940.84,100943.91,302.14862,25846.059,1.2875748,0.7964201,1.1179285,0.669507
20210104150000,0.15625,74.84091,100970.56,100980.44,302.12332,25746.998,0.970932,1.3137817,0.8473587,1.1955423
20210104160000,2.765625,78.93157,101009.72,101018.26,301.6041,24924.8,0.6647873,2.7598343,0.6799221,2.6369152
20210104170000,0.5625,77.25465,100973.56,100975.57,301.51416,25284.402,0.07342529,2.37998,0.0071849823,2.2440853
20210104180000,0.0,77.50058,100982.31,100984.05,301.17462,25228.395,1.2898254,0.7781849,1.341198,0.76232433
20210104190000,0.0,77.83978,100934.81,100928.15,301.1739,25145.385,2.4940681,0.33899212,2.4831228,0.27897263
20210104200000,0.609375,78.24643,100840.81,100835.266,301.0313,25047.51,2.895523,0.77889633,2.7708378,0.75957966
20210104210000,0.234375,78.16004,100771.69,100775.1,300.98267,25075.258,1.4579906,1.4726505,1.4336357,1.4696112
20210104220000,0.359375,80.04712,100739.02,100743.75,300.84894,24633.645,0.89980316,2.0773354,0.8533993,2.077693
20210104230000,0.4375,78.444305,100734.27,100732.93,300.83636,25015.064,0.16561699,1.517025,0.16594696,1.498168
20210105000000,0.234375,77.289795,100765.9,100771.22,300.9165,25247.559,0.2554531,1.9077511,0.2055893,1.80684
20210105010000,0.0,75.18303,100863.52,100857.8,301.13385,25665.559,0.44304276,1.4048271,0.38036156,1.2590818
20210105020000,0.109375,74.49742,100967.9,100968.7,301.20544,25760.0,0.08984184,0.18191528,0.14048004,0.11941433
20210105030000,0.2109375,74.58057,101063.52,101060.54,301.1997,25769.0,0.44694328,0.8244724,0.446043,0.75716305
20210105040000,0.0703125,74.94209,101071.15,101068.445,301.23303,25723.5,0.82211304,0.96157837,0.86530685,0.8742809
20210105050000,0.0,75.009926,101035.07,101036.0,301.22412,25712.0,0.8216858,1.0387459,0.8235054,0.974885
20210105060000,0.0,73.81044,101002.445,100993.68,301.1885,25935.0,1.2458038,0.9820137,1.2490883,1.0545197
20210105070000,0.0,73.056076,100955.695,100959.96,301.18866,26056.725,0.5218258,0.89616585,0.52808666,0.9639244
20210105080000,0.0,73.043396,100860.695,100863.45,301.18048,26054.0,0.4342823,0.9938545,0.39368153,1.0623293
